track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRFOXWS128F145A7FA,The Real Life,3 Doors Down,https://p.scdn.co/mp3-preview/ca6bf067d8b4aea380256b6b9e8281278e266667?cid=774b29d4f13844c495f206cafdad9c86,04FaDIPmaVHss1AqYqGEwI,"rock, alternative, alternative_rock, hard_rock",Rock,2005,232866,0.539,0.669,11,-7.683,0,0.0304,0.0177,0.000892,0.0994,0.297,143.394,4
TROSHWT128F4246843,Smack,3 Doors Down,https://p.scdn.co/mp3-preview/99db8819d944345861ff2dcda993e2ad80eae642?cid=774b29d4f13844c495f206cafdad9c86,1bQKZwnVghngH9huC3hmRU,"rock, alternative_rock, hard_rock",,2007,149893,0.488,0.903,9,-4.674,1,0.0493,0.0122,0.000792,0.167,0.815,128.965,4
TRVRVWH12903CC4D39,Pitiful,Sick Puppies,https://p.scdn.co/mp3-preview/b4cb8208e851b981761f711ac0cf67099be56d22?cid=774b29d4f13844c495f206cafdad9c86,1p79rwuDvEMnL9mjWA4qoa,"rock, alternative, alternative_rock, hard_rock",Rock,2007,224733,0.472,0.825,5,-5.541,0,0.0411,0.000172,0.000879,0.108,0.413,146.573,4
TRYBHTI128F92F6002,If You Only Knew,Shinedown,https://p.scdn.co/mp3-preview/7afd90b344a9256d763dbaa27fddf22c66561e4f?cid=774b29d4f13844c495f206cafdad9c86,0CkSF2TAqIu8TJaVwwAOnT,"rock, alternative_rock, hard_rock",,2008,226640,0.449,0.956,9,-4.011,0,0.0398,0.000347,0.0,0.325,0.321,97.011,4
TRACUEE128F427EA05,Sarah Yellin',3 Doors Down,https://p.scdn.co/mp3-preview/d083ff872cee007cb7d4fd1826eaa623c5d10f6d?cid=774b29d4f13844c495f206cafdad9c86,0dyJd1cuv7Ef5DOeDyJXbs,"rock, hard_rock, grunge",Rock,2002,197893,0.529,0.866,11,-5.172,1,0.0363,8.94e-05,4.6e-06,0.343,0.437,123.957,4
TRXKBEI128F934FDF0,Chances,The Strokes,https://p.scdn.co/mp3-preview/6d29e5bb9605b5250090a659e472726b2c7cff12?cid=774b29d4f13844c495f206cafdad9c86,5EH6mnp2LAQ2iJh8lmqixF,"rock, indie_rock, hard_rock, post_rock",Rap,2013,216787,0.55,0.573,6,-9.663,1,0.0292,0.351,0.661,0.109,0.551,103.763,4
TRAYPFH128E07937C3,Slaves & Bulldozers,Soundgarden,https://p.scdn.co/mp3-preview/25730c31b4292680b228c99afdf02ce085c50cd2?cid=774b29d4f13844c495f206cafdad9c86,1IztrrOypiymWPgy5GiBDt,"hard_rock, heavy_metal, 90s, grunge",Rock,2010,417800,0.484,0.693,0,-6.722,1,0.0295,2.74e-05,0.00367,0.201,0.223,131.389,4
TRZZQQQ128F4282D1E,Heavy,Collective Soul,https://p.scdn.co/mp3-preview/85e29f27ae81d85ef93410760afde4586de2949a?cid=774b29d4f13844c495f206cafdad9c86,2H460ZUwS63N9vLGEFmjZJ,"rock, alternative_rock, hard_rock, 90s, grunge",,1999,173266,0.547,0.902,1,-5.56,1,0.0371,0.000877,0.000563,0.0839,0.548,106.923,4
TRMLTDU12903CC0E05,Satch Boogie,Joe Satriani,https://p.scdn.co/mp3-preview/1eadab8689061903c6760bb416996731efcbf995?cid=774b29d4f13844c495f206cafdad9c86,0dqcPfyZDoDYorWPM4qZez,"rock, hard_rock, instrumental, guitar",,1993,238026,0.271,0.975,2,-7.595,1,0.106,0.00265,0.821,0.81,0.0868,110.962,4
TRIOEGR128F426A25A,The Unknown,Crossfade,https://p.scdn.co/mp3-preview/0f95c28210930bcb4cbd7100d122c24412d42c87?cid=774b29d4f13844c495f206cafdad9c86,2kjczHocCzO327aPIDiEhu,"rock, alternative_rock, hard_rock, 00s",Metal,2012,179120,0.525,0.537,4,-8.071,0,0.0301,0.198,0.615,0.124,0.319,90.001,4
TRQSDZW128F42BB9C2,Break In-City (Storm the Gate!),Tenacious D,https://p.scdn.co/mp3-preview/4f1f83960c165ad360151c0db11f77f20f8e036d?cid=774b29d4f13844c495f206cafdad9c86,01DqYiB4IaZqk7Ce110SYw,"rock, hard_rock, heavy_metal, soundtrack",Rock,2007,82160,0.511,0.984,11,-2.379,0,0.19,0.00124,1.05e-05,0.0997,0.443,172.897,4
TROLJJU128F427C426,Quarter,Fuel,https://p.scdn.co/mp3-preview/552e9af43d16f516102d72dedd32414211bcbebe?cid=774b29d4f13844c495f206cafdad9c86,01UXUrjJvlzwelAugq5FsP,"rock, alternative, alternative_rock, hard_rock, soundtrack",Rock,2005,220040,0.422,0.93,2,-5.297,1,0.0919,0.00012,0.683,0.254,0.201,120.118,4
TRVBSBN128F147DD8A,Next To Nothing,Breaking Benjamin,https://p.scdn.co/mp3-preview/081d23bd61f3907eebce4730e60f9b4b99ce8fa4?cid=774b29d4f13844c495f206cafdad9c86,3AZAEuBA6XcDBN2OhoiIkd,"rock, alternative, alternative_rock, hard_rock",,2002,223866,0.594,0.789,0,-5.994,0,0.0345,0.00411,0.000328,0.247,0.487,106.963,4
TRHLPNO128F92F6DCE,The Older I Get,Skillet,https://p.scdn.co/mp3-preview/4389043c01c5b0f5dbe49a18a4728a42a84834ea?cid=774b29d4f13844c495f206cafdad9c86,2qPoA9kDwqGhnaRMQ3pOAm,"rock, alternative, hard_rock",,2008,218493,0.387,0.922,0,-3.491,1,0.0348,0.0214,0.000522,0.287,0.562,161.94,4
TRYICKM128F92F8573,Superhuman,Velvet Revolver,https://p.scdn.co/mp3-preview/c9b4f6a93077c9a04213f7c22be16aead21caa62?cid=774b29d4f13844c495f206cafdad9c86,0nqnxW4QnFDvwbiCSXvSxV,hard_rock,Pop,2004,255586,0.51,0.947,2,-4.628,1,0.0786,5.05e-05,0.188,0.121,0.602,120.857,4
TRDEOVQ128F930CB87,Congregation,Foo Fighters,https://p.scdn.co/mp3-preview/0c4b5bb7c87944c4f0f052762f69720bd9cac730?cid=774b29d4f13844c495f206cafdad9c86,0DSxvnW4ElCd1I5fIVTeQr,"rock, alternative_rock, hard_rock, american",,2014,311906,0.405,0.91,2,-5.441,1,0.0428,5.61e-05,2.63e-05,0.0652,0.575,151.915,4
TRMLBEM128E07920EE,Space Lord,Monster Magnet,https://p.scdn.co/mp3-preview/8b0dc24bc0224c80a64c55479097c3f4e935f7bc?cid=774b29d4f13844c495f206cafdad9c86,09bkkXFpOVi3aPLvByyWD5,"rock, hard_rock, heavy_metal, 90s",,1998,355933,0.636,0.743,10,-7.112,1,0.0354,0.000231,0.665,0.123,0.356,95.821,4
TRFDWTF128F42739A0,Israel's Son,Silverchair,https://p.scdn.co/mp3-preview/86f6750952003c7ecdd93d29c4d64cc8b9c3db67?cid=774b29d4f13844c495f206cafdad9c86,0MokQ6BwGZfULASw7nVGhx,"rock, hard_rock, 90s, grunge",Rock,2000,318666,0.2,0.815,7,-5.965,1,0.0664,0.000212,1.74e-05,0.0964,0.412,164.556,4
TRAAIYR12903CD290D,White Feather,Wolfmother,https://p.scdn.co/mp3-preview/237a896d79877552f57a3429bb9f9d61af725374?cid=774b29d4f13844c495f206cafdad9c86,0dHMq2XMcdqEmQMDnAbskz,"rock, alternative_rock, hard_rock, progressive_rock, 00s",Rock,2009,184240,0.573,0.878,9,-4.508,1,0.0495,0.00018,2.76e-05,0.189,0.626,111.384,4
TRLWWBR128F934B05A,Still Remains,Stone Temple Pilots,https://p.scdn.co/mp3-preview/bb157a552865ecadb5f003c1fd52a9fc917e0a15?cid=774b29d4f13844c495f206cafdad9c86,3vmaVb2NYq8Se7pLubuRRX,"rock, alternative_rock, hard_rock, 90s, grunge",,1994,213026,0.389,0.886,2,-8.558,1,0.0385,0.00226,3.16e-06,0.097,0.568,131.912,4
TRIUDFZ128F9333181,"Promises, Promises",Incubus,https://p.scdn.co/mp3-preview/fea1d46ab3456a777dd95ecb8a09ec6ccddde497?cid=774b29d4f13844c495f206cafdad9c86,0534jmQ0dYChW5MSzYXNVr,"rock, alternative, alternative_rock, hard_rock, piano, male_vocalists, beautiful",Rock,2011,265960,0.59,0.711,0,-7.589,1,0.0247,0.0194,0.0,0.122,0.847,143.937,4
TRRPGLF128F4214A24,Frontline,Pillar,https://p.scdn.co/mp3-preview/6937d078bb9cc187dcde374d4ba38932a6e0b6f0?cid=774b29d4f13844c495f206cafdad9c86,1JfvaH8fD39nmxAJSJSG43,"rock, hard_rock",,2004,190906,0.683,0.829,5,-5.564,0,0.0528,0.000291,0.00116,0.156,0.567,108.327,4
TRXPWSF12903CD327F,Sundial,Wolfmother,https://p.scdn.co/mp3-preview/14254e25f0fc6db7220a3c4e373fd96fade0e381?cid=774b29d4f13844c495f206cafdad9c86,09emVQ0wWVOaeGZc7k14dU,"rock, hard_rock, progressive_rock, heavy_metal",Rock,2009,227746,0.321,0.911,2,-4.599,1,0.0419,9.49e-06,0.552,0.276,0.429,173.925,4
TRDQZZR128F146DF41,Don't Listen To The Radio,The Vines,https://p.scdn.co/mp3-preview/ebe9e29353aa6d2101c5dc3e921da7c946a5fc67?cid=774b29d4f13844c495f206cafdad9c86,0ChTGCUmgvMIftB1HX6jIa,"rock, alternative, indie, alternative_rock, hard_rock, grunge",Rock,2007,133493,0.532,0.89,9,-4.227,1,0.0524,0.000625,3.52e-06,0.315,0.875,133.926,4
TRMRGQX12903CA5DFA,Gave It All Away,Red,https://p.scdn.co/mp3-preview/a0ee9ad3124bd97f48ef4e269abdff1314e1afdb?cid=774b29d4f13844c495f206cafdad9c86,0uTCXUGEXkycPfWTF0jzyi,"rock, alternative_rock, hard_rock, nu_metal",Pop,2006,193493,0.453,0.889,8,-4.92,1,0.0759,0.000289,0.0,0.358,0.38,96.913,4
TRHTLBU128F429327B,Made of Glass,Trapt,https://p.scdn.co/mp3-preview/09da799bf9768653ee7421aa2c97033c5f03eef3?cid=774b29d4f13844c495f206cafdad9c86,3YlTD4InbL4oEIND5yB8Mm,"rock, alternative_rock, hard_rock, emo",Electronic,2002,209600,0.613,0.914,0,-4.877,1,0.0419,0.000246,0.0,0.146,0.324,96.944,4
TRNJAEM128F146EC6C,Tales,Wolfmother,https://p.scdn.co/mp3-preview/bf260c561240ce2e74892096834437ed5412610d?cid=774b29d4f13844c495f206cafdad9c86,28nxhQXN7akpMm4EL3KRrn,"rock, hard_rock, psychedelic_rock, 00s",Rock,2006,218173,0.317,0.754,2,-3.414,1,0.0358,0.00462,0.00306,0.0574,0.382,112.951,4
TRDWLJG128F145DE11,Life Is Beautiful,Sixx:A.M.,https://p.scdn.co/mp3-preview/21373df8bd348ea4b9a7e20ef8f2f6568b32c113?cid=774b29d4f13844c495f206cafdad9c86,0o4vrtlekTSzrMrE6cMcp0,"rock, alternative_rock, hard_rock, 00s",,2007,215013,0.492,0.876,2,-5.06,0,0.0554,0.000283,0.000464,0.0823,0.397,90.029,4
TRAUZST128F92E81BE,Break the Line,Guano Apes,https://p.scdn.co/mp3-preview/b6b4d39abc48dfcd62a7427576002085c0000e99?cid=774b29d4f13844c495f206cafdad9c86,0lApxS3hU6BJ4mGCeFTWzS,"rock, alternative_rock, hard_rock, german",,2004,210960,0.51,0.932,8,-5.36,1,0.0519,0.00224,4.99e-05,0.199,0.236,104.028,4
TREGDVE128EF34E416,Too Many Words,Sick Puppies,https://p.scdn.co/mp3-preview/f5660990c1c02233fd1f32bc8b42ff492aaf9c5f?cid=774b29d4f13844c495f206cafdad9c86,3AZND0MOUohw4GgQ7FDBuA,"rock, alternative, alternative_rock, hard_rock, male_vocalists",Rock,2007,201306,0.234,0.871,10,-5.48,1,0.0783,0.00548,1.29e-05,0.0785,0.398,179.551,3
TROUDRM128F427F588,Brush Away,Alice in Chains,https://p.scdn.co/mp3-preview/560f780388234a38e5ad9d04b86c9e1aa472e4d5?cid=774b29d4f13844c495f206cafdad9c86,1Gbti83Cxx3qS3jFahyulW,"hard_rock, 90s, grunge",Rock,2003,202093,0.503,0.875,10,-5.659,0,0.0318,0.119,0.000444,0.194,0.268,105.495,4
TRRQXIN128F92DF08B,Bully,Three Days Grace,https://p.scdn.co/mp3-preview/a656ac3ef79596a9bde986c7eca2b00fc597ebb1?cid=774b29d4f13844c495f206cafdad9c86,1wtege30HH7htuP62ZgoNJ,"rock, alternative, alternative_rock, hard_rock",,2009,218666,0.451,0.919,5,-3.816,1,0.0717,0.0066,1.46e-05,0.286,0.481,145.302,4
TRIWQBW128F14AD99A,Skin Deep,Trapt,https://p.scdn.co/mp3-preview/22668d6bd010b327890eedfa374419ad08c808c9?cid=774b29d4f13844c495f206cafdad9c86,13lWtMhUqk06UWJeLTcSGZ,"rock, alternative, alternative_rock, hard_rock",Rock,2007,222946,0.432,0.946,8,-3.901,1,0.0796,0.000358,3.68e-05,0.931,0.392,131.798,4
TRZNWDN128F42960EE,Illegal i Song,Velvet Revolver,https://p.scdn.co/mp3-preview/0cbbe4e2b69c5174f581676db49ce5a7327fc7d7?cid=774b29d4f13844c495f206cafdad9c86,0bd2jtZIFKomRUFVLUfTW7,"rock, hard_rock",Rock,2004,256933,0.428,0.989,7,-3.288,1,0.145,4.26e-05,0.439,0.467,0.134,98.515,4
TRTRNBN128F4248470,Ain't No Right,Jane's Addiction,https://p.scdn.co/mp3-preview/b35384a58c9c619d6d261b2b6888152b22bb907b?cid=774b29d4f13844c495f206cafdad9c86,09cGAeWYBVrV9jtUF4iOv7,"rock, alternative, alternative_rock, hard_rock, 90s, grunge",,1990,214533,0.378,0.809,6,-10.317,1,0.124,0.00627,0.000381,0.131,0.151,133.472,4
TRUDSEE128F934C9D6,The Rising Tide,The Killers,https://p.scdn.co/mp3-preview/a9cb40913c6003d11d788153e7946f76e2b32860?cid=774b29d4f13844c495f206cafdad9c86,1CRTbEVqafBj0GnpgP6riH,"rock, alternative_rock, indie_rock, hard_rock, new_wave, american",,2012,257266,0.514,0.861,10,-5.196,0,0.0324,0.00348,0.0,0.326,0.224,138.052,4
TRFFJTI12903CBD953,Should've Listened,Nickelback,https://p.scdn.co/mp3-preview/5cacd38154845cff55ffea28f0538944cae96be7?cid=774b29d4f13844c495f206cafdad9c86,0yo0yBf0SCt6bSStga0V27,"rock, alternative_rock, hard_rock, grunge",,2003,222813,0.535,0.651,9,-5.008,1,0.0352,0.00319,0.0,0.246,0.459,159.972,4
TRBMDKS128E07937C5,Face Pollution,Soundgarden,https://p.scdn.co/mp3-preview/04994cad688ae7ea0081a8283fde4b4c9b6b754d?cid=774b29d4f13844c495f206cafdad9c86,0PrvbyUUWK95MDNJf2SEzm,"hard_rock, heavy_metal, 90s, grunge",Rock,1991,143693,0.258,0.937,2,-9.083,1,0.0933,4.15e-06,0.924,0.373,0.613,117.352,4
TRRGENO12903CE720B,Bittersweet,Fuel,https://p.scdn.co/mp3-preview/7f614a17fd0fcef71197ffe137e9a281550e2a88?cid=774b29d4f13844c495f206cafdad9c86,00v5NzbiSIOprXBZIDOT0u,"rock, alternative, alternative_rock, hard_rock, 90s",Blues,1998,232066,0.511,0.92,7,-5.746,1,0.033,0.000167,0.0,0.0948,0.339,97.616,4
TRTZJUU128F4284223,Loving The Alien,Velvet Revolver,https://p.scdn.co/mp3-preview/37b666b48a344060ab49cde45cc3f4b20a08d40a?cid=774b29d4f13844c495f206cafdad9c86,0feXvJJWws7RDvC0kHfbLr,"rock, hard_rock",Rock,2004,347826,0.474,0.631,0,-6.749,1,0.0299,0.0167,0.153,0.0614,0.1,122.83,4
TROJENB128F9342FBB,Bury Me,The Smashing Pumpkins,https://p.scdn.co/mp3-preview/c20b67226b244e54ba2a01321543602a39959112?cid=774b29d4f13844c495f206cafdad9c86,1NulgkIFRVYtcbbmBfmXIl,"rock, alternative_rock, hard_rock, 90s, grunge",,1991,286093,0.448,0.883,0,-6.943,0,0.0444,5.23e-05,0.712,0.29,0.226,111.227,4
TRRJDFZ128EF35C7E1,Loose Change,Royal Blood,https://p.scdn.co/mp3-preview/5d3e88610ce41a2085e307ee4e7967d838e03a83?cid=774b29d4f13844c495f206cafdad9c86,48wDtXGVFNZHANlDYTKMAW,"alternative_rock, hard_rock, blues_rock",Electronic,2014,155986,0.478,0.79,1,-5.016,1,0.133,0.195,2.2e-05,0.326,0.538,84.545,4
TRIXOTZ128F93389E9,Hopeless,Breaking Benjamin,https://p.scdn.co/mp3-preview/0433399c57c9379d463bbd19bc6e72938022d0a6?cid=774b29d4f13844c495f206cafdad9c86,0jtwNRPTo3NI1tLlm8fuvm,"rock, alternative, alternative_rock, hard_rock, beautiful, 00s, screamo, nu_metal",,2009,200013,0.357,0.979,8,-4.345,1,0.0565,0.000224,0.0108,0.0945,0.331,170.955,4
TRLJWIE128EF34359B,Through The Iris,10 Years,https://p.scdn.co/mp3-preview/8b4639861d3474ed03636769836dc6b146c39762?cid=774b29d4f13844c495f206cafdad9c86,2AMEArFOkOhRxTY3ahlPuc,"rock, alternative, alternative_rock, hard_rock, american, 00s",Rock,2005,210013,0.297,0.823,8,-4.33,1,0.046,6.79e-05,0.00113,0.0994,0.48,162.657,3
TRTDJBA128F9314714,No More Secrets,Papa Roach,https://p.scdn.co/mp3-preview/29f3f8e3d0b30039369685ca9923bf6dddeb5ea0?cid=774b29d4f13844c495f206cafdad9c86,0F5j36PTuLa1LhHE28dYhQ,"rock, hard_rock, hardcore, nu_metal",,2006,195253,0.342,0.972,7,-3.678,1,0.151,0.000857,0.000345,0.15,0.346,188.343,4
TRBGHDW128F426F8A1,Don't Fake This,Chevelle,https://p.scdn.co/mp3-preview/5446e6f3bd53121e7bff4fe9b14bafdd88523beb?cid=774b29d4f13844c495f206cafdad9c86,0yJtjz0QlFZpAmJlywqEOy,"rock, alternative_rock, hard_rock, nu_metal",Rock,2002,219066,0.498,0.902,1,-3.748,1,0.0492,0.00133,0.00653,0.0426,0.38,100.051,4
TRVACCD12903CB921D,Behind the Sun,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/9e3beeebbe22a78165a9b63cc99b249db8843d4e?cid=774b29d4f13844c495f206cafdad9c86,0UJE7BWlAky4ukWBGuLzCD,"rock, alternative_rock, hard_rock, 80s, funk",Rock,1992,281466,0.593,0.837,4,-10.834,0,0.0516,3.44e-05,0.000213,0.163,0.623,93.451,4
TRYBWFM128F935A545,No Memory,Stone Temple Pilots,https://p.scdn.co/mp3-preview/b5e9c2dac80f4e8c4f6700ca17acf72fb62a8a6f?cid=774b29d4f13844c495f206cafdad9c86,5kyBcXtXazuoJzoBmZn0v0,"rock, hard_rock, instrumental, 90s, acoustic, grunge",,1992,80360,0.428,0.12,9,-23.218,0,0.0308,0.571,0.914,0.102,0.0704,96.523,3
TRMPCVB128F42B261E,Christine Sixteen,Kiss,https://p.scdn.co/mp3-preview/bbedd125d5ae1493cc44f99ea670033ca67bb618?cid=774b29d4f13844c495f206cafdad9c86,0bUy1SXpdILCH8g4DaxwNl,"classic_rock, hard_rock, 70s",Country,2002,191640,0.66,0.869,8,-8.202,1,0.0468,0.115,3.7e-05,0.107,0.918,125.796,4
TRHGMZO128F9308AC5,Who's Going Home With You Tonight?,Trapt,https://p.scdn.co/mp3-preview/59ad7604f05cb8fe6b3fa974934a5f16e31e264c?cid=774b29d4f13844c495f206cafdad9c86,1rou4MEeOmYuzzA1TTKu5t,"rock, alternative, alternative_rock, hard_rock",Rock,2008,215080,0.574,0.865,6,-4.643,1,0.0479,0.00491,0.0,0.124,0.278,117.994,4
TROHKQM128F4280793,How Long,Hinder,https://p.scdn.co/mp3-preview/a5f316cebac4b8efc5b01ffb2071f4033365628f?cid=774b29d4f13844c495f206cafdad9c86,0P5zfalZuxGu8FSFfDAGlT,"rock, alternative_rock, hard_rock",,2005,204560,0.563,0.952,5,-4.696,1,0.0476,7.92e-05,1.46e-05,0.309,0.586,122.066,4
TRUYFPZ128F428A3EF,La Villa Strangiato,Rush,https://p.scdn.co/mp3-preview/fa851ce7e7ccdbea3bdb1de041a3e07100c0f4cb?cid=774b29d4f13844c495f206cafdad9c86,0vwEcik5vpKs1tgwzKltBw,"hard_rock, instrumental, progressive_rock, progressive_metal, 70s",Rock,1990,575066,0.358,0.486,0,-14.723,1,0.0351,0.000799,0.625,0.0967,0.161,141.852,4
TROIZNO128F9328D6B,Big Ten Inch Record,Aerosmith,https://p.scdn.co/mp3-preview/39e19c6ba6519bee3aba79ad96d7f6e11cd271de?cid=774b29d4f13844c495f206cafdad9c86,0cwG1RIfkxgr92GRLWKxHH,"rock, classic_rock, hard_rock, blues, 70s, blues_rock",,2013,230533,0.181,0.876,2,-10.242,1,0.0638,0.0573,0.155,0.796,0.172,100.134,4
TRRHHMY128F9330259,Innocent,Fuel,https://p.scdn.co/mp3-preview/ec03c5c406b2ecb74be247742f344f844e3435c5?cid=774b29d4f13844c495f206cafdad9c86,0kwheEZ5HZo6rJZBTsIzTf,"rock, alternative_rock, hard_rock, 90s",Rock,2000,220040,0.205,0.623,4,-6.616,0,0.0402,0.0033,0.00249,0.0683,0.0704,186.292,3
TRNAADD128F93032A7,I Almost Told You That I Loved You,Papa Roach,https://p.scdn.co/mp3-preview/98f5f84fb8f1205a29dd3108b4a85a5781c5304f?cid=774b29d4f13844c495f206cafdad9c86,2pWhizMrzd6cdbWqKsOCPQ,"rock, alternative, hard_rock, nu_metal",Rock,2009,191760,0.525,0.944,4,-3.997,0,0.0353,0.000772,1.84e-06,0.101,0.459,93.039,4
TRUEYVU128F92F21E4,Superhero,Jane's Addiction,https://p.scdn.co/mp3-preview/28060166d7e0a77394614280209d1be117644192?cid=774b29d4f13844c495f206cafdad9c86,1AYJPWpkcqf9liNK9eRSwT,"rock, alternative_rock, hard_rock, soundtrack",,2010,237480,0.465,0.923,10,-3.637,1,0.0589,0.0158,0.0,0.626,0.529,103.021,4
TRCQVHR12903D0165A,Christmas,The Who,https://p.scdn.co/mp3-preview/cbf88148c08b41bbec20f5f492e87b3abd3b5761?cid=774b29d4f13844c495f206cafdad9c86,0avcBafgKVaAVgswVhTdyz,"rock, classic_rock, hard_rock, 60s",,1969,274766,0.472,0.571,7,-9.449,1,0.0491,0.143,0.0,0.108,0.473,109.1,4
TRAPVTT12903CF8174,Something About You,Boston,https://p.scdn.co/mp3-preview/c9a5967d293e46d52210bfac61e5c7675111cd7d?cid=774b29d4f13844c495f206cafdad9c86,19EAtmn1cuml1vwcv1G1LQ,"rock, classic_rock, hard_rock, progressive_rock, 70s",,1976,228133,0.332,0.748,4,-9.119,1,0.0523,0.0267,5.01e-05,0.0875,0.421,131.494,4
TRKNGKK12903CEE344,"10,000 Feet",Wolfmother,https://p.scdn.co/mp3-preview/5332294f55f8e63c39d5c17124a9e0fa57e9edf6?cid=774b29d4f13844c495f206cafdad9c86,0cUYSNMEmktlmNHXVE4mpm,"rock, hard_rock, progressive_rock",Rock,2009,248250,0.43,0.829,7,-4.392,1,0.0339,0.00125,0.00321,0.276,0.778,179.867,4
TREJOFL128E07937C7,Searching With My Good Eye Closed,Soundgarden,https://p.scdn.co/mp3-preview/48414f773186563a5b63561e66fcaea06ddef47f?cid=774b29d4f13844c495f206cafdad9c86,16pAW8wSuB946lFXLGp5zI,"hard_rock, 90s, grunge",Rock,1991,391200,0.335,0.689,9,-12.908,1,0.0598,3.81e-05,0.356,0.112,0.0966,125.446,4
TRXIVWO128F4287877,Beg,Evans Blue,https://p.scdn.co/mp3-preview/f8d9dc8a5116d9f8cf9003c371f2587e59412152?cid=774b29d4f13844c495f206cafdad9c86,527wk6N2gIvnfNjpeKfkfb,"rock, alternative_rock, hard_rock",,2006,227226,0.305,0.962,6,-5.2,1,0.363,0.0302,0.0,0.281,0.375,192.068,4
TRCSDNK128F421D299,Let It Roll,Velvet Revolver,https://p.scdn.co/mp3-preview/decb309e7dfb8968980d78f8228bbba3a4eb8761?cid=774b29d4f13844c495f206cafdad9c86,0LhBpDwcItE0Rx9DbkZkph,"rock, hard_rock, grunge",,2007,152440,0.241,0.976,4,-4.348,0,0.0893,2.08e-05,0.524,0.364,0.43,207.561,4
TRAZECG128F426471C,Falls Apart,Thousand Foot Krutch,https://p.scdn.co/mp3-preview/2e150135eb909e4956648374f9ac07ab48467ad2?cid=774b29d4f13844c495f206cafdad9c86,1wFzTrvTGx1oCI6cugJDYl,"rock, alternative, alternative_rock, hard_rock, love",,2008,215026,0.563,0.918,0,-3.618,0,0.141,0.0031,0.00118,0.325,0.708,140.046,4
TRXYSSU128E0793B8C,Ty Cobb,Soundgarden,https://p.scdn.co/mp3-preview/2f6504d5e803a29d71db290466dbbf50400ede33?cid=774b29d4f13844c495f206cafdad9c86,0rkP8W53azT0Jh1lVOCdds,"alternative_rock, hard_rock, 90s, grunge",Rock,1997,187026,0.474,0.988,0,-9.238,1,0.0654,0.00119,0.324,0.0443,0.205,134.853,4
TRJIEXP128F9338AEF,Live for Today,3 Doors Down,https://p.scdn.co/mp3-preview/6fdeb4f5946c45a15fa630c96360185f8350dd90?cid=774b29d4f13844c495f206cafdad9c86,1fZLcY8rJze7s8ly8SZLqH,"rock, alternative_rock, hard_rock, 00s",,2005,227640,0.6,0.835,0,-5.859,1,0.0316,0.00697,2.69e-06,0.144,0.46,102.228,4
TRXSDRO128F42857D5,In The End,Black Veil Brides,https://p.scdn.co/mp3-preview/f8efa2f9f4f6cdeebd8b4ddecd3819501c44bb97?cid=774b29d4f13844c495f206cafdad9c86,02aN6pOmzkQWxE8rWrt47y,"hard_rock, emo, screamo",,2012,228280,0.44,0.936,8,-4.209,1,0.0989,0.000177,0.00535,0.106,0.281,140.036,4
TRADYFD12903CE4161,Jealous Again,The Black Crowes,https://p.scdn.co/mp3-preview/d0105350ce391549e018f63821de91398103ff3c?cid=774b29d4f13844c495f206cafdad9c86,0wuLm98dMgCHF6g5SpKY71,"rock, hard_rock, blues, blues_rock",Punk,1990,275066,0.639,0.844,7,-4.623,1,0.0263,0.0944,0.0,0.152,0.665,114.412,4
TRIZHHI128F92EFD88,Demon's Eye,Deep Purple,https://p.scdn.co/mp3-preview/66d35881788aee5c3eb78a4858d54702c1e0911b?cid=774b29d4f13844c495f206cafdad9c86,0IWCWtNX4idL460YmjhLBh,"classic_rock, hard_rock, 70s",,1999,322666,0.547,0.819,7,-8.59,1,0.0436,0.165,0.012,0.167,0.636,119.435,4
TRRVJCK12903CD2DCB,U Smile,Justin Bieber,https://p.scdn.co/mp3-preview/b9b8a73b110ac5a4fbbd1a69f087a0c13409cb72?cid=774b29d4f13844c495f206cafdad9c86,0KDJBhhe2OYnnoJtbtXy1f,"pop, hard_rock, black_metal, death_metal, heavy_metal, industrial, thrash_metal, metalcore, melodic_death_metal, power_metal, post_hardcore, doom_metal, love, gothic_metal, grunge, symphonic_metal, grindcore, nu_metal",Pop,2010,196906,0.705,0.605,1,-5.252,1,0.03,0.516,1.57e-06,0.117,0.419,112.505,3
TRAHHML128F9305E56,Let Me Take You Home Tonight,Boston,https://p.scdn.co/mp3-preview/893637d700a3a2cb049db92c83a3dfb916c3cf50?cid=774b29d4f13844c495f206cafdad9c86,2TOj5m7BGhSvQs3aPwzaAU,"rock, classic_rock, hard_rock, 70s",,2006,286680,0.491,0.634,2,-7.232,1,0.0346,0.00367,0.0,0.254,0.68,76.908,4
TRPKZKY128F1491733,C'mon And Love Me,Kiss,https://p.scdn.co/mp3-preview/9eb9a45c72df01e214d32238cec723e65e817fd5?cid=774b29d4f13844c495f206cafdad9c86,04jtDburyJzilO4dnYBhJw,"classic_rock, hard_rock, heavy_metal, 70s",Rock,2005,178200,0.712,0.842,0,-6.211,0,0.0344,0.158,3.13e-05,0.141,0.782,130.766,4
